Longitude,Latitude,A. californica Priority,A. eriocarpa Priority,A. erosa Priority,A. vestita Priority,Accessibility Score,Survey Status
-121.41485,35.878350000000005,0.0559382326900959,0.19372065365314484,1.2725887010844872e-8,7.134788636634082e-13,0.15126127004623413,not visited
-121.40655,35.878350000000005,0.06202166900038719,0.1789836883544922,1.6207776454280065e-8,1.4965773845881936e-12,0.1480601280927658,not visited
-121.39825,35.878350000000005,0.04529677331447601,0.16829334199428558,9.463072991877652e-9,1.4567942121720967e-12,0.13493452966213226,not visited
-121.38995,35.878350000000005,0.021216725930571556,0.13911300897598267,3.80026676793932e-10,8.155942826486295e-13,0.11748801916837692,not visited
-121.38165000000001,35.878350000000005,0.008068233728408813,0.0546354316174984,1.074771313613887e-10,3.1392390856949115e-13,0.06592167913913727,not visited
-121.37335,35.878350000000005,0.008214072324335575,0.06354665011167526,2.952904587516514e-10,8.2485044185579e-13,0.0769314244389534,not visited
-121.36505,35.878350000000005,0.01517169363796711,0.11333214491605759,5.560645277569165e-10,2.789600798622227e-12,0.07717190682888031,not visited
-121.43145,35.870050000000006,0.20458051562309265,0.0012386278249323368,3.0589745847464656e-7,1.960348237706976e-17,0.1986657828092575,not visited
-121.42315,35.870050000000006,0.12243165820837021,0.03944393992424011,3.5075453297395143e-7,9.688591210777267e-14,0.1894712597131729,not visited
-121.41485,35.870050000000006,0.12627431750297546,0.08104009181261063,1.3559251499373204e-7,3.5574668211246774e-13,0.16378667950630188,not visited
-121.40655,35.870050000000006,0.03916453942656517,0.03941553458571434,5.500799815649771e-9,3.7536109203512025e-13,0.08599349111318588,not visited
-121.39825,35.870050000000006,0.02585647441446781,0.044549934566020966,3.999988340552818e-9,3.0121974250833794e-13,0.07337538152933121,not visited
-121.38995,35.870050000000006,0.05379907041788101,0.15915104746818542,7.068979623880978e-9,7.032864958803065e-13,0.16741065680980682,not visited
-121.38165000000001,35.870050000000006,0.028669344261288643,0.10050659626722336,4.768892392092994e-9,8.729425060409468e-13,0.10849562287330627,not visited
-121.37335,35.870050000000006,0.01757553033530712,0.09831657260656357,1.360199952671337e-9,1.4132949368098058e-12,0.10973083227872849,not visited
-121.36505,35.870050000000006,0.018119443207979202,0.14497186243534088,6.26078577870004e-10,2.607192456718921e-12,0.11209426075220108,not visited
-121.35675,35.870050000000006,0.010336577892303467,0.14862985908985138,6.475869840372184e-10,2.656630774741653e-12,0.09406796097755432,not visited
-121.34845,35.870050000000006,0.010968794114887714,0.15787801146507263,1.270800131791816e-9,2.8926609371704437e-12,0.08670014142990112,not visited
-121.34015,35.870050000000006,0.01158203650265932,0.14840400218963623,1.4211052334900387e-9,2.277704283862314e-12,0.08615221083164215,not visited
-121.41485,35.86175,0.14734645187854767,0.0018474063836038113,8.679225516061706e-8,3.9821459364103935e-16,0.14911094307899475,not visited
-121.40655,35.86175,0.03825565427541733,0.007733925245702267,6.81647627231996e-10,6.518339398617508e-16,0.10557220876216888,not visited
-121.39825,35.86175,0.039395805448293686,0.028439175337553024,1.574292918249398e-9,1.4037255312662235e-14,0.12234831601381302,not visited
-121.38995,35.86175,0.03452540561556816,0.045810963958501816,2.5520094926179127e-9,1.36013636876757e-13,0.10473067313432693,not visited
-121.38165000000001,35.86175,0.01316886767745018,0.03905127942562103,1.6261862967326124e-9,2.4090877404937816e-13,0.06459970772266388,not visited
-121.37335,35.86175,0.004963768646121025,0.03558090329170227,3.5222719185767914e-10,2.2529288818632504e-13,0.04724879935383797,not visited
-121.36505,35.86175,0.003398246131837368,0.04391251131892204,9.283724483610811e-11,3.9286672873228845e-13,0.04360503703355789,not visited
-121.35675,35.86175,0.004748088773339987,0.08686931431293488,2.1390890447836597e-10,1.3668832775717843e-12,0.06288956105709076,not visited
-121.34845,35.86175,0.013911386951804161,0.18571746349334717,1.3809945409448687e-9,4.246823812753542e-12,0.10633936524391174,not visited
-121.34015,35.86175,0.023886552080512047,0.23644547164440155,3.082262667319924e-9,5.749685016293027e-12,0.13379840552806854,not visited
-121.33185,35.86175,0.01385554764419794,0.17573149502277374,6.318405798566573e-10,2.8974071406007162e-12,0.09620026499032974,not visited
-121.40655,35.85345,0.0547650121152401,0.002370071830227971,5.084295207069545e-9,1.191369934889073e-18,0.08667529374361038,not visited
-121.39825,35.85345,0.030300164595246315,0.005526791792362928,3.629966049967237e-10,2.933552698155215e-17,0.068999744951725,not visited
-121.38995,35.85345,0.01254248060286045,0.014419247396290302,1.9970158859905496e-10,1.0237846887863945e-15,0.08177314698696136,not visited
-121.38165000000001,35.85345,0.009897328913211823,0.04773274064064026,4.215800208928755e-10,1.8589686403723202e-14,0.10547516494989395,not visited
-121.37335,35.85345,0.0041940598748624325,0.04551147297024727,2.994091363728302e-10,3.902035826072216e-14,0.069797419011592865,not visited
-121.36505,35.85345,0.0027482272125780582,0.04476047679781914,8.193468126194148e-11,3.6102322303541157e-13,0.060013871639966965,not visited
-121.35675,35.85345,0.006546803284436464,0.11185242235660553,1.8929870171380259e-10,1.4960530644175796e-12,0.08101139217615128,not visited
-121.34845,35.85345,0.005414132494479418,0.08303672075271606,3.7109126882484134e-10,1.2178365954573778e-12,0.06893898546695709,not visited
-121.34015,35.85345,0.010136605240404606,0.0933125913143158,8.009742868964054e-10,1.6866026804340795e-12,0.0836746096611023,not visited
-121.33185,35.85345,0.012299577705562115,0.10043404996395111,1.535314209100136e-9,2.535527994160236e-12,0.09275086224079132,not visited
-121.32355,35.85345,0.03950231894850731,0.2317579835653305,1.839012853110944e-8,1.86022777043382e-11,0.13742266595363617,not visited
-121.31525,35.85345,0.046757519245147705,0.27309316396713257,4.1159218255870655e-8,3.626819330970754e-11,0.13454335927963257,not visited
-121.39825,35.845150000000004,0,0,0,0,0,not visited
-121.38995,35.845150000000004,0.020307667553424835,0.009579799138009548,3.310266283307328e-9,1.1918093704535888e-16,0.10545703023672104,not visited
-121.38165000000001,35.845150000000004,0.008144842460751534,0.038149602711200714,9.799713263092258e-10,1.9220278716031505e-14,0.10056028515100479,not visited
-121.37335,35.845150000000004,0.009759698994457722,0.07292840629816055,1.2684446826227713e-9,7.76255484045453e-14,0.10299205034971237,not visited
-121.36505,35.845150000000004,0.007290592882782221,0.05893876031041145,3.3506533658744786e-10,2.936921539298254e-13,0.07984308153390884,not visited
-121.35675,35.845150000000004,0.004085492342710495,0.05514096841216087,1.0965912206062356e-10,4.4689431192082574e-13,0.056355345994234085,not visited
-121.34845,35.845150000000004,0.0015297154895961285,0.021915843710303307,4.7070163738949233e-11,7.249323347559636e-14,0.04404490441083908,not visited
-121.34015,35.845150000000004,0.0020274820271879435,0.018929211422801018,3.500215742247015e-11,7.190260078960772e-14,0.037551626563072205,not visited
-121.33185,35.845150000000004,0.004910997115075588,0.03482525423169136,5.503925648575603e-10,7.1951678556198e-13,0.06821422278881073,not visited
-121.32355,35.845150000000004,0.01620774157345295,0.12221329659223557,5.352811971448546e-9,6.396644932488149e-12,0.10416614264249802,not visited
-121.31525,35.845150000000004,0.03330305963754654,0.25016099214553833,1.5438862632777273e-8,1.974850317998378e-11,0.149674192070961,not visited
-121.30695,35.845150000000004,0.02054331637918949,0.20312076807022095,3.702883999423534e-9,1.1895827205232745e-11,0.11289595067501068,not visited
-121.29865,35.845150000000004,0.014901040121912956,0.20017756521701813,3.255845815175462e-9,5.443957784567743e-12,0.1127023845911026,not visited
-121.29035,35.845150000000004,0.00585656613111496,0.1358589380979538,1.5130525721218646e-9,7.799613277285899e-13,0.09974928200244904,not visited
-121.28205,35.845150000000004,0.0067003886215388775,0.12183193117380142,9.308675497088359e-10,6.102684004839765e-13,0.10465550422668457,not visited
-121.27375,35.845150000000004,0.008571661077439785,0.15628604590892792,2.051399272673393e-9,6.245453373215915e-13,0.12103509157896042,not visited
-121.26545,35.845150000000004,0.017997512593865395,0.22107964754104614,1.5610526205023234e-8,1.161156023762877e-12,0.1683386266231537,not visited
-121.25715,35.845150000000004,0.0360439270734787,0.25376418232917786,4.932991615191895e-8,1.4489656219654479e-12,0.19632837176322937,not visited
-121.38995,35.836850000000005,0.02293073758482933,0.002269341377541423,2.5633122291424115e-9,2.5598465594741704e-17,0.09839390218257904,not visited
-121.38165000000001,35.836850000000005,0.019283512607216835,0.02727252058684826,4.087655547380109e-9,2.945402914080429e-14,0.14195065200328827,not visited
-121.37335,35.836850000000005,0.04733780026435852,0.07649605721235275,9.006224210850178e-9,1.287556893785416e-13,0.1547987163066864,not visited
-121.36505,35.836850000000005,0.02102300524711609,0.0725303590297699,1.714603792279945e-9,1.606227900251972e-13,0.12857797741889954,not visited
-121.35675,35.836850000000005,0.004488322418183088,0.0421399287879467,1.1942551114696442e-10,7.032525603523077e-14,0.061530519276857376,not visited
-121.34845,35.836850000000005,8.199040894396603e-4,0.007183288689702749,1.7875459792926485e-11,4.096264461932479e-15,0.03740430623292923,not visited
-121.34015,35.836850000000005,0.001207425375469029,0.00958874449133873,1.699734970828093e-11,4.8736624070765296e-15,0.03915156051516533,not visited
-121.33185,35.836850000000005,0.0017940144753083587,0.0157950296998024,1.6060772156656355e-10,7.136522275907886e-14,0.049979064613580704,not visited
-121.32355,35.836850000000005,0.009789226576685905,0.09450237452983856,1.4065562048415359e-9,1.6151714297626962e-12,0.10199236124753952,not visited
-121.31525,35.836850000000005,0.028974410146474838,0.2267773598432541,6.166960719866665e-9,7.786938628628892e-12,0.1436735987663269,not visited
-121.30695,35.836850000000005,0.043449677526950836,0.27110064029693604,1.588317743994594e-8,1.1261234132697862e-11,0.1738375723361969,not visited
-121.29865,35.836850000000005,0.018598908558487892,0.13114778697490692,7.053701622794506e-9,2.4260975173273636e-12,0.11465710401535034,not visited
-121.29035,35.836850000000005,0.010055115446448326,0.10011861473321915,2.0126071920145705e-9,4.12627289107792e-13,0.10157845914363861,not visited
-121.28205,35.836850000000005,0.006891637109220028,0.09327653050422668,9.129439981769849e-10,2.2144451257508774e-13,0.09417420625686646,not visited
-121.27375,35.836850000000005,0.006670359522104263,0.07577315717935562,1.0233648373159099e-9,2.0914052553579893e-13,0.10545436292886734,not visited
-121.26545,35.836850000000005,0.01027428824454546,0.0992441326379776,5.661671576007166e-9,3.3929201679119836e-13,0.1298321783542633,not visited
-121.25715,35.836850000000005,0.027435805648565292,0.14426171779632568,1.902792767793926e-8,6.801985190374449e-13,0.16190113127231598,not visited
-121.24885,35.836850000000005,0.042664069682359695,0.25235477089881897,3.453710561984735e-8,3.813658156631705e-12,0.19726407527923584,not visited
-121.24055,35.836850000000005,0.036200787872076035,0.2802152931690216,3.700366946191025e-8,7.5000968977057e-12,0.15434716641902924,not visited
-121.38165000000001,35.82855000000001,0.03790869936347008,0.004417118616402149,5.883229459158201e-9,7.503264333366243e-15,0.10732658207416534,not visited
-121.37335,35.82855000000001,0.04753221571445465,0.01256421860307455,3.5321514602060233e-9,2.6315695838261856e-14,0.09714700281620026,not visited
-121.36505,35.82855000000001,0.018233772367239,0.020876940339803696,1.4838418271878595e-9,4.051461247110526e-14,0.1247091293334961,not visited
-121.35675,35.82855000000001,0.013272293843328953,0.022789062932133675,3.111108037856525e-10,1.7238064071328253e-14,0.08867286145687103,not visited
-121.34845,35.82855000000001,7.47361162211746e-4,0.003576466115191579,7.042019311426229e-12,8.074090106795402e-17,0.033292919397354126,not visited
-121.34015,35.82855000000001,5.24098810274154e-4,0.00460410863161087,5.617831286969244e-12,2.6440461673810046e-16,0.023928534239530563,not visited
-121.33185,35.82855000000001,0.002757196081802249,0.02393045276403427,5.108791722996386e-10,4.412710973532297e-14,0.05280521139502525,not visited
-121.32355,35.82855000000001,0.016065336763858795,0.11814939230680466,4.698214262077727e-9,1.1230489194852256e-12,0.11248035728931427,not visited
-121.31525,35.82855000000001,0.03590305894613266,0.25270968675613403,1.1861694737547168e-8,5.092733960238016e-12,0.16656233370304108,not visited
-121.30695,35.82855000000001,0.030724193900823593,0.22071532905101776,1.2679140404259215e-8,3.6209015386728938e-12,0.13897724449634552,not visited
-121.29865,35.82855000000001,0.014095303602516651,0.12642991542816162,8.883624502686871e-9,3.359759031314885e-13,0.125646710395813,not visited
-121.29035,35.82855000000001,0.010031024925410748,0.07903172075748444,3.5173886026029777e-9,8.364425959587335e-14,0.09209469705820084,not visited
-121.28205,35.82855000000001,0.008855092339217663,0.05232886224985123,5.876893416356666e-10,1.5189667354324234e-14,0.08718463033437729,not visited
-121.27375,35.82855000000001,0.008301523514091969,0.026926595717668533,3.545554960737718e-10,7.942716884863036e-15,0.0805559977889061,not visited
-121.26545,35.82855000000001,0.00866809394210577,0.03774210810661316,9.927652033780987e-10,1.147076242314065e-14,0.09662353992462158,not visited
-121.25715,35.82855000000001,0.013695025816559792,0.0487312451004982,3.2773359581739214e-9,1.2942616000200663e-13,0.11379827558994293,not visited
-121.24885,35.82855000000001,0.023756397888064384,0.11475732922554016,1.1648356945670457e-8,1.1490615316883668e-12,0.1451103240251541,not visited
-121.24055,35.82855000000001,0.031229183077812195,0.17361022531986237,2.012199473711007e-8,3.662347335120497e-12,0.17966391146183014,not visited
-121.37335,35.82025,0.1760195940732956,5.371867446228862e-4,3.84572409473094e-8,9.084614474940196e-18,0.1913539618253708,not visited
-121.36505,35.82025,0.07139480113983154,7.236957317218184e-4,3.7276823405818504e-8,1.1511073197556515e-16,0.1287887841463089,not visited
-121.35675,35.82025,0.03858440741896629,0.0011638413416221738,1.0430705188468892e-9,1.4184851809572922e-16,0.0643574520945549,not visited
-121.34845,35.82025,0.0015709020663052797,0.0014666379429399967,1.1850207447261507e-11,1.3955544439755666e-17,0.028901629149913788,not visited
-121.34015,35.82025,0.002099990379065275,0.017985902726650238,9.875927853286726e-11,5.794791255457794e-15,0.05122589319944382,not visited
-121.33185,35.82025,0.02155887521803379,0.1268273890018463,1.7348702030517416e-8,1.4052680460258093e-13,0.11978524178266525,not visited
-121.32355,35.82025,0.08555079996585846,0.2523703873157501,1.085412009160791e-7,1.2736822230588474e-12,0.23318113386631012,not visited
-121.31525,35.82025,0.06099585443735123,0.15921306610107422,5.604472264053584e-8,2.3465654332838204e-12,0.20054924488067627,not visited
-121.30695,35.82025,0.0436592735350132,0.12941385805606842,2.8470092061638752e-8,1.3645973457113159e-12,0.14986927807331085,not visited
-121.29865,35.82025,0.015095718204975128,0.07485685497522354,7.299230997404038e-9,8.562466328413537e-14,0.11227510124444962,not visited
-121.29035,35.82025,0.0056872921995818615,0.05039837211370468,1.851400699415251e-9,1.1881547991570568e-14,0.09690134972333908,not visited
-121.28205,35.82025,0.005847786087542772,0.017805151641368866,2.5022098282256877e-10,5.862656488103875e-16,0.08600971847772598,not visited
-121.27375,35.82025,0.008614618331193924,0.016196828335523605,2.3445453911641323e-10,4.652642394380321e-16,0.07655578851699829,not visited
-121.26545,35.82025,0.006219361908733845,0.027250628918409348,4.05191769026203e-10,1.4188090916502781e-15,0.0757441371679306,not visited
-121.25715,35.82025,0.007837317883968353,0.036424268037080765,8.704150733507277e-10,9.99835573356608e-15,0.09476735442876816,not visited
-121.24885,35.82025,0.012344298884272575,0.06538992375135422,2.2015160805466394e-9,8.044100460605566e-14,0.110225148499012,not visited
-121.24055,35.82025,0.014855818822979927,0.09261822700500488,4.328231106853764e-9,3.255003688459879e-13,0.1505761742591858,not visited
-121.23225000000001,35.82025,0.023252291604876518,0.21539241075515747,2.0014494950260087e-8,1.2392509978267907e-12,0.17110323905944824,not visited
-121.22395,35.82025,0.05737434700131416,0.38974183797836304,9.850628401864014e-8,5.127500420781805e-12,0.23240503668785095,not visited
-121.35675,35.81195,0.14328041672706604,6.210955907590687e-4,3.540338866514503e-8,0,0.18221281468868256,not visited
-121.34845,35.81195,0.015894006937742233,0.001541023375466466,2.190810199920179e-8,4.4367959662817126e-17,0.09561197459697723,not visited
-121.34015,35.81195,0.012726985849440098,0.03668174892663956,1.551936024135614e-9,1.707668566015147e-14,0.10857804864645004,not visited
-121.33185,35.81195,0.02970832586288452,0.15103420615196228,1.3452122971102654e-8,1.0792041359956178e-13,0.13036306202411652,not visited
-121.32355,35.81195,0.05370260402560234,0.20671910047531128,5.743916986489239e-8,2.813841282374441e-13,0.18657512962818146,not visited
-121.31525,35.81195,0.0568675622344017,0.14108145236968994,4.1603904321618757e-8,3.7226824270777947e-13,0.22380243241786957,not visited
-121.30695,35.81195,0.06303177028894424,0.07923799753189087,3.877428511600556e-8,3.5750620671314015e-13,0.20511598885059357,not visited
-121.29865,35.81195,0.038342949002981186,0.045781925320625305,1.4007969895146744e-8,6.76823438332079e-14,0.21928393840789795,not visited
-121.29035,35.81195,0.014872513711452484,0.018860196694731712,1.79081915963053e-9,1.468995158500385e-15,0.12779828906059265,not visited
-121.25715,35.81195,0.007508593145757914,0.041349370032548904,1.071665978180647e-9,8.763090317135454e-15,0.08060584962368011,not visited
-121.24885,35.81195,0.006344914436340332,0.06555640697479248,1.1628784601924735e-9,3.5969460781192994e-14,0.08960916101932526,not visited
-121.24055,35.81195,0.009002070873975754,0.09745876491069794,2.2063337823396978e-9,1.8616579360985347e-13,0.10854069143533707,not visited
-121.23225000000001,35.81195,0.017863865941762924,0.17313425242900848,8.620560265626409e-9,8.187094123306149e-13,0.14252687990665436,not visited
-121.22395,35.81195,0.030358152464032173,0.22874702513217926,2.9393969924740304e-8,1.9078389042193056e-12,0.1795276403427124,not visited
-121.21565,35.81195,0.029402248561382294,0.2281983643770218,1.491969214839628e-8,1.3224660082300499e-12,0.17288675904273987,not visited
-121.34015,35.803650000000005,0.026149844750761986,0.015575082041323185,1.1435905555856607e-8,7.180995401990294e-15,0.12904995679855347,not visited
-121.33185,35.803650000000005,0.06725765019655228,0.09500481933355331,1.410691083947313e-7,8.823027893142474e-14,0.17443248629570007,not visited
-121.32355,35.803650000000005,0.11917708069086075,0.2501941919326782,6.744159577465325e-7,2.9405715059119264e-13,0.27025002241134644,not visited
-121.31525,35.803650000000005,0.05776349827647209,0.20067057013511658,2.4691027533663146e-7,6.824110775158904e-14,0.22925429046154022,not visited
-121.30695,35.803650000000005,0.029340920969843864,0.0716339498758316,1.3792898378994778e-8,2.271568934540083e-15,0.20554029941558838,not visited
-121.29865,35.803650000000005,0.01919630728662014,0.01861812174320221,4.507898054839643e-9,2.414295097883176e-16,0.1672079861164093,not visited
-121.29035,35.803650000000005,0.06596503406763077,0.009292881935834885,2.91587887168987e-9,4.6594534657185314e-17,0.19315406680107117,not visited
-121.28205,35.803650000000005,0.26089924573898315,0.005070848390460014,5.079839215937909e-9,0,0.23267900943756104,not visited
-121.27375,35.803650000000005,0.1539241075515747,0.002762529766187072,7.798635515143815e-9,1.02643576625368e-17,0.16319330036640167,not visited
-121.26545,35.803650000000005,0,0,0,0,0,not visited
-121.25715,35.803650000000005,0,0,0,0,0,not visited
-121.24885,35.803650000000005,0.010483097285032272,0.031832341104745865,2.0597301642055754e-9,4.004829372858745e-14,0.07869064807891846,not visited
-121.24055,35.803650000000005,0.01617729477584362,0.11666259169578552,4.818581533783117e-9,3.220560482793816e-13,0.12416409701108932,not visited
-121.23225000000001,35.803650000000005,0.013482467271387577,0.16826999187469482,4.512123563671366e-9,5.988146176832965e-13,0.12544670701026917,not visited
-121.22395,35.803650000000005,0.012529724277555943,0.1446065753698349,4.70184824408193e-9,4.071546973270085e-13,0.13201041519641876,not visited
-121.21565,35.803650000000005,0.014043486677110195,0.13062065839767456,4.746740778216463e-9,4.968797183597939e-13,0.12467041611671448,not visited
-121.20735,35.803650000000005,0.01651798002421856,0.17539258301258087,7.1968808690314745e-9,1.0534202633458167e-12,0.15025553107261658,not visited
-121.19905,35.803650000000005,0.016401588916778564,0.1972382813692093,2.8388043915583694e-8,1.3789063207231278e-12,0.16376188397407532,not visited
-121.19075,35.803650000000005,0.03591178357601166,0.2725980579853058,1.018265649577188e-7,1.3294674605993095e-12,0.22514203190803528,not visited
-121.33185,35.795350000000006,0.14022834599018097,0.020934918895363808,2.06085289278235e-7,4.287949796665316e-14,0.22148576378822327,not visited
-121.32355,35.795350000000006,0.23056605458259583,0.09451159834861755,7.423830084007932e-7,1.7379877376676178e-13,0.28309428691864014,not visited
-121.31525,35.795350000000006,0.13443993031978607,0.18469008803367615,4.5949531113365083e-7,1.8127212513159574e-13,0.26837199926376343,not visited
-121.30695,35.795350000000006,0.04629587382078171,0.15779820084571838,9.093238872992515e-8,2.41683084135913e-13,0.15891121327877045,not visited
-121.32355,35.78705,0.19666603207588196,0.004719912074506283,1.5295765365408442e-7,2.6014698445290304e-15,0.18956029415130615,not visited
-121.31525,35.78705,0.10021883249282837,0.050266120582818985,2.988469418596651e-7,7.110472285834848e-14,0.2079235315322876,not visited
-121.30695,35.78705,0.14835809171199799,0.23107858002185822,2.231965709142969e-6,2.8109949264110146e-12,0.2861458957195282,not visited
-121.29865,35.78705,0,0,0,0,0,not visited
-121.30695,35.77875,0.13279671967029572,0.05417026951909065,1.6886707498997566e-6,1.2758819608466032e-12,0.2461419254541397,not visited
-121.29865,35.77875,0,0,0,0,0,not visited
-121.30695,35.770450000000004,0.16016419231891632,0.007402183022350073,7.829976311768405e-7,4.809605540440423e-14,0.28742673993110657,not visited
-120.80065,35.47995,0.0026954920031130314,0.12336813658475876,1.0014288420734374e-7,7.468786006326056e-11,0.0699697732925415,not visited
-120.80065,35.471650000000004,0.0024995594285428524,0.10850224643945694,7.998883688742353e-8,4.231652528385865e-11,0.07104116678237915,not visited
-120.79235,35.471650000000004,0.0020404099486768246,0.13268260657787323,1.0082700185876092e-7,8.851709643042938e-11,0.08981265127658844,not visited
-120.78405000000001,35.471650000000004,0,0,0,0,0,not visited
-120.80065,35.463350000000005,0,0,0,0,0,not visited
-120.79235,35.463350000000005,0.003071604995056987,0.13448655605316162,1.2441790886441595e-7,6.166125249285059e-11,0.09676792472600937,not visited
-120.78405000000001,35.463350000000005,0.0011882437393069267,0.12130653113126755,3.145737181853292e-8,3.325746622540038e-11,0.09281788766384125,not visited
-120.77575,35.463350000000005,0.003091891296207905,0.23707886040210724,9.197697181662079e-8,8.080857510917028e-11,0.12989841401576996,visited
-120.76745,35.463350000000005,0,0,0,0,0,not visited
-120.80065,35.45505,0.007464820519089699,0.15057486295700073,5.59720604087488e-7,3.570379061845763e-11,0.11645178496837616,not visited
-120.79235,35.45505,0.0024988483637571335,0.14626552164554596,4.305782752567211e-8,3.27393771815121e-11,0.08446439355611801,not visited
-120.78405000000001,35.45505,8.249572711065412e-4,0.0998283252120018,8.081786795344215e-9,2.907725449308174e-11,0.06971342116594315,not visited
-120.77575,35.45505,0.0014709957176819444,0.17319433391094208,3.421986249918518e-8,2.4538983692257155e-11,0.10893935710191727,not visited
-120.76745,35.45505,0.003457233076915145,0.2580905854701996,1.5097653260909283e-7,1.0896166607876623e-10,0.1474323570728302,not visited
-120.75915,35.45505,0.007121237926185131,0.3600507080554962,6.077808620830183e-7,7.681435487683075e-10,0.18340474367141724,not visited
-120.75085,35.45505,0,0,0,0,0,not visited
-120.80065,35.44675,0,0,0,0,0,not visited
-120.79235,35.44675,0.007939906790852547,0.13243041932582855,7.276653946064471e-7,4.577098769442678e-11,0.12092673033475876,not visited
-120.78405000000001,35.44675,0.0013071359135210514,0.10306358337402344,1.3151827182866782e-8,5.306080921863021e-11,0.0848693922162056,not visited
-120.77575,35.44675,7.727040792815387e-4,0.1409006416797638,8.87278606143127e-9,9.683182033981552e-11,0.09260077029466629,not visited
-120.76745,35.44675,0.0016098571941256523,0.25042247772216797,5.025902183319886e-8,8.962240671817057e-11,0.14122772216796875,not visited
-120.75915,35.44675,0,0,0,0,0,not visited
-120.75085,35.44675,0,0,0,0,0,not visited
-120.80065,35.43845,0,0,0,0,0,not visited
-120.79235,35.43845,0,0,0,0,0,not visited
-120.78405000000001,35.43845,0.006722216960042715,0.12106108665466309,1.4275366311267135e-7,6.257322437974722e-11,0.1470257192850113,not visited
-120.77575,35.43845,0.0028289123438298702,0.11828193068504333,3.0423969121784467e-8,1.243933844818912e-10,0.09908679127693176,not visited
-120.76745,35.43845,0,0,0,0,0,not visited
-120.75915,35.43845,0,0,0,0,0,not visited
-120.75085,35.43845,0,0,0,0,0,not visited
-120.78405000000001,35.430150000000005,0,0,0,0,0,not visited
-120.77575,35.430150000000005,0,0,0,0,0,not visited
-120.76745,35.430150000000005,0.012556169182062149,0.21818120777606964,1.1054225979023613e-7,3.783993951511633e-11,0.1371517777442932,not visited
-120.75915,35.430150000000005,0.002329259878024459,0.1788308322429657,1.5210853021585535e-8,5.629626972925017e-11,0.09242566674947739,not visited
-120.75085,35.430150000000005,0,0,0,0,0,not visited
-120.74255,35.430150000000005,0.0037352005019783974,0.2950839400291443,2.0786603727174224e-7,4.3036219032899226e-10,0.18186530470848083,not visited
-120.73425,35.430150000000005,0.003805081592872739,0.2965116500854492,1.7343340630304738e-7,1.0067972011640336e-9,0.1562345176935196,not visited
-120.72595,35.430150000000005,0.004830940626561642,0.41743314266204834,8.027108719943499e-7,3.748926946656184e-9,0.2061215490102768,not visited
-120.71765,35.430150000000005,0.0037924826610833406,0.364859014749527,1.061186026163341e-6,3.886428512345219e-9,0.1820797175168991,not visited
-120.70935,35.430150000000005,0.005077334586530924,0.39439889788627625,2.0022766875626985e-6,5.115065260241636e-9,0.19380046427249908,not visited
-120.70105,35.430150000000005,0,0,0,0,0,not visited
-120.69275,35.430150000000005,0,0,0,0,0,not visited
-120.43545,35.430150000000005,0.008319217711687088,0.3225022852420807,0.004953267052769661,1.2783931197191123e-5,0.25734296441078186,not visited
-120.42715,35.430150000000005,0.012064957991242409,0.31933262944221497,0.00707821873947978,1.8671731595532037e-5,0.28901535272598267,not visited
-120.41885,35.430150000000005,0.012125004082918167,0.29148906469345093,0.00800449587404728,2.3867591153248213e-5,0.26412123441696167,not visited
-120.41055,35.430150000000005,0.01276310347020626,0.3744860291481018,0.006303401663899422,3.01641284750076e-5,0.24849958717823029,not visited
-120.40225,35.430150000000005,0.01114017516374588,0.5161929726600647,0.005960662849247456,2.4743772883084603e-5,0.30503571033477783,not visited
-120.39395,35.430150000000005,0.010588289238512516,0.4986455738544464,0.00649966299533844,1.8475833712727763e-5,0.3048839867115021,not visited
-120.38565,35.430150000000005,0.011473717167973518,0.4741958975791931,0.007051844149827957,2.6550433176453225e-5,0.29532212018966675,not visited
-120.37735,35.430150000000005,0.01309213973581791,0.49805763363838196,0.009221027605235577,3.843503145617433e-5,0.3158222436904907,not visited
-120.36905,35.430150000000005,0.010181454941630363,0.43204766511917114,0.012291945517063141,2.484087053744588e-5,0.325042724609375,not visited
-120.36075,35.430150000000005,0.006232153158634901,0.40310975909233093,0.013139207847416401,1.617302041267976e-5,0.3688236474990845,not visited
-120.35245,35.430150000000005,0.00395063403993845,0.3668879270553589,0.015308457426726818,1.7646672858973034e-5,0.38908851146698,not visited
-120.34415,35.430150000000005,0.004313645884394646,0.3586847186088562,0.018913017585873604,2.975197639898397e-5,0.383714884519577,not visited
-120.33585000000001,35.430150000000005,0.00406388146802783,0.3393058776855469,0.01997852511703968,3.6204743082635105e-5,0.37347012758255005,not visited
-120.32755,35.430150000000005,0.0046187760308384895,0.3308491110801697,0.02812132239341736,2.9376044039963745e-5,0.4018297493457794,not visited
-120.31925,35.430150000000005,0,0,0,0,0,not visited
-120.31095,35.430150000000005,0,0,0,0,0,not visited
-120.76745,35.421850000000006,0.06376650929450989,0.4695422351360321,5.054797384218546e-6,1.0618995960332e-10,0.283210426568985,not visited
-120.75915,35.421850000000006,0.012413115240633488,0.3699810206890106,2.457995833538007e-6,2.460115722247025e-10,0.22257772088050842,not visited
-120.75085,35.421850000000006,0.0038134497590363026,0.38036614656448364,2.1281294948494178e-7,6.84290957231326e-10,0.1885881870985031,not visited
